2.100000000000000000e+02
7.600000000000000000e+01
2.570000000000000000e+02
2.850000000000000000e+02
1.440000000000000000e+02
5.300000000000000000e+01
2.500000000000000000e+01
4.700000000000000000e+01
1.460000000000000000e+02
2.950000000000000000e+02
3.400000000000000000e+01
3.500000000000000000e+01
9.700000000000000000e+01
3.240000000000000000e+02
1.760000000000000000e+02
3.160000000000000000e+02
8.800000000000000000e+01
4.460000000000000000e+02
1.910000000000000000e+02
4.690000000000000000e+02
