7.700000000000000000e+01
7.800000000000000000e+01
9.000000000000000000e+01
9.100000000000000000e+01
1.260000000000000000e+02
1.080000000000000000e+02
1.970000000000000000e+02
1.280000000000000000e+02
7.600000000000000000e+01
1.160000000000000000e+02
1.830000000000000000e+02
9.600000000000000000e+01
7.800000000000000000e+01
1.200000000000000000e+02
7.300000000000000000e+01
9.100000000000000000e+01
1.090000000000000000e+02
8.700000000000000000e+01
7.500000000000000000e+01
1.020000000000000000e+02
