8.541989135742187500e+01,2.015424346923828125e+02,3.284312248229980469e+00,1.182406692504882812e+02
8.150925445556640625e+01,1.635396575927734375e+02,2.387485027313232422e+00,9.692314910888671875e+01
8.087925720214843750e+01,1.570554656982421875e+02,2.133332252502441406e+00,9.958480834960937500e+01
8.368020629882812500e+01,1.784369506835937500e+02,2.732644319534301758e+00,1.092840118408203125e+02
8.306781005859375000e+01,1.901084442138671875e+02,3.137938737869262695e+00,1.183896255493164062e+02
7.933834075927734375e+01,1.564457397460937500e+02,2.184165954589843750e+00,9.551856994628906250e+01
8.890962982177734375e+01,1.915082244873046875e+02,3.141830921173095703e+00,1.130995101928710938e+02
8.510904693603515625e+01,1.899347381591796875e+02,3.313826799392700195e+00,1.044854278564453125e+02
8.504589080810546875e+01,1.695045928955078125e+02,2.560263872146606445e+00,8.646502685546875000e+01
8.623323059082031250e+01,1.752034759521484375e+02,3.015702009201049805e+00,9.791603088378906250e+01
8.461804199218750000e+01,1.955477600097656250e+02,3.106973171234130859e+00,1.156364517211914062e+02
8.517187500000000000e+01,1.992985229492187500e+02,3.221338987350463867e+00,1.262391128540039062e+02
8.162488555908203125e+01,1.818254394531250000e+02,2.802959203720092773e+00,1.150703735351562500e+02
8.419999694824218750e+01,1.769985809326171875e+02,2.716558933258056641e+00,1.090898818969726562e+02
8.615140533447265625e+01,1.780896453857421875e+02,2.702001571655273438e+00,1.045536041259765625e+02
8.757480621337890625e+01,1.870020599365234375e+02,2.995950460433959961e+00,1.094942169189453125e+02
8.505557250976562500e+01,1.764976348876953125e+02,2.605750322341918945e+00,1.030918960571289062e+02
8.412314605712890625e+01,1.634378051757812500e+02,2.390007495880126953e+00,9.630458068847656250e+01
8.460602569580078125e+01,1.707561645507812500e+02,2.623378753662109375e+00,1.024819488525390625e+02
8.227063751220703125e+01,1.740938568115234375e+02,2.725335359573364258e+00,1.059162216186523438e+02
