4.225704193115234375e+00,1.102969551086425781e+01,7.093461155891418457e-01,1.202591896057128906e+01
4.525164127349853516e+00,1.747965049743652344e+01,6.401539444923400879e-01,1.665639305114746094e+01
3.688965559005737305e+00,9.973651885986328125e+00,4.658058285713195801e-01,9.698059082031250000e+00
5.311384677886962891e+00,2.477679824829101562e+01,7.381989955902099609e-01,2.291566467285156250e+01
5.306531906127929688e+00,1.327089214324951172e+01,5.156743526458740234e-01,1.406895828247070312e+01
4.661291122436523438e+00,1.253018093109130859e+01,5.453333258628845215e-01,1.049470233917236328e+01
3.660902500152587891e+00,1.368277740478515625e+01,5.981234908103942871e-01,1.283514404296875000e+01
4.127556324005126953e+00,8.009181976318359375e+00,3.877978920936584473e-01,1.315344238281250000e+01
7.374874114990234375e+00,1.668030929565429688e+01,5.628866553306579590e-01,2.295661544799804688e+01
4.462430953979492188e+00,1.640763664245605469e+01,6.398921608924865723e-01,1.413091850280761719e+01
3.673089265823364258e+00,1.341145896911621094e+01,5.923640131950378418e-01,1.367509365081787109e+01
5.184874534606933594e+00,1.239378452301025391e+01,4.932307898998260498e-01,1.449653530120849609e+01
2.834061384201049805e+00,7.593199729919433594e+00,4.719770550727844238e-01,9.424624443054199219e+00
6.675497055053710938e+00,2.777632522583007812e+01,1.036013484001159668e+00,2.185433959960937500e+01
5.599570274353027344e+00,1.473464107513427734e+01,4.923432767391204834e-01,1.684586906433105469e+01
5.107024669647216797e+00,2.269366455078125000e+01,6.914354562759399414e-01,2.610128593444824219e+01
3.740453004837036133e+00,1.162777805328369141e+01,6.132559776306152344e-01,1.249150657653808594e+01
4.279068470001220703e+00,9.879618644714355469e+00,5.355126261711120605e-01,9.546452522277832031e+00
5.060985088348388672e+00,1.978264045715332031e+01,8.447849750518798828e-01,9.881637573242187500e+00
4.964301109313964844e+00,1.839607429504394531e+01,8.644626736640930176e-01,1.686697387695312500e+01
