1.070634689331054688e+02,1.156689071655273438e+02,1.184291601181030273e+00,2.109362411499023438e+01
1.059966659545898438e+02,9.598473358154296875e+01,1.101202249526977539e+00,2.089545822143554688e+01
9.264565277099609375e+01,7.052709197998046875e+01,8.576132655143737793e-01,1.622953033447265625e+01
8.582720947265625000e+01,8.032482147216796875e+01,9.153749346733093262e-01,2.013708496093750000e+01
8.514416503906250000e+01,6.708794403076171875e+01,8.446431159973144531e-01,1.955421257019042969e+01
9.025650787353515625e+01,8.207258605957031250e+01,8.954941630363464355e-01,1.716249084472656250e+01
8.070446014404296875e+01,7.105897521972656250e+01,7.985617518424987793e-01,1.631809616088867188e+01
8.523981475830078125e+01,7.202296447753906250e+01,7.922909259796142578e-01,2.021725463867187500e+01
1.380998687744140625e+02,1.303371124267578125e+02,1.434629917144775391e+00,2.055755424499511719e+01
9.978696441650390625e+01,9.200688171386718750e+01,1.007089972496032715e+00,1.580830287933349609e+01
1.199876708984375000e+02,1.032383880615234375e+02,1.154067516326904297e+00,1.695157241821289062e+01
8.925447845458984375e+01,7.377005767822265625e+01,8.760600090026855469e-01,1.962819862365722656e+01
8.887891387939453125e+01,7.421109008789062500e+01,7.964861392974853516e-01,1.139234447479248047e+01
8.735423278808593750e+01,7.496321105957031250e+01,8.341653943061828613e-01,1.614867019653320312e+01
1.043408203125000000e+02,9.601735687255859375e+01,1.026136636734008789e+00,2.434074211120605469e+01
9.595397949218750000e+01,8.909376525878906250e+01,9.352247714996337891e-01,2.070108413696289062e+01
1.056097946166992188e+02,8.265196228027343750e+01,8.983991146087646484e-01,1.768294715881347656e+01
1.115598678588867188e+02,1.033432159423828125e+02,1.054221153259277344e+00,1.931297874450683594e+01
9.154974365234375000e+01,8.080815124511718750e+01,9.919000267982482910e-01,1.598028182983398438e+01
9.408442687988281250e+01,7.684427642822265625e+01,8.617014288902282715e-01,2.139053726196289062e+01
