2.073906898498535156e+01,5.293582916259765625e+01,6.250210404396057129e-01,4.791643905639648438e+01
2.218247413635253906e+01,5.805582046508789062e+01,7.371042370796203613e-01,4.985514831542968750e+01
2.124645423889160156e+01,5.767129898071289062e+01,8.123608827590942383e-01,5.413314819335937500e+01
1.995121383666992188e+01,4.941432571411132812e+01,5.477020144462585449e-01,4.606608200073242188e+01
2.078711700439453125e+01,5.780555725097656250e+01,8.195747137069702148e-01,5.897985076904296875e+01
2.060292625427246094e+01,5.210120391845703125e+01,6.069790720939636230e-01,4.642301559448242188e+01
2.068797492980957031e+01,5.503181076049804688e+01,7.124933600425720215e-01,5.052908325195312500e+01
2.006695556640625000e+01,4.877577209472656250e+01,5.585260391235351562e-01,4.660589599609375000e+01
2.114873886108398438e+01,5.928668975830078125e+01,8.014432787895202637e-01,5.333814239501953125e+01
2.037866973876953125e+01,5.037418746948242188e+01,5.940217971801757812e-01,4.562458801269531250e+01
2.106956291198730469e+01,5.552407455444335938e+01,6.899025440216064453e-01,4.959260177612304688e+01
2.086908340454101562e+01,5.492494201660156250e+01,6.495166420936584473e-01,5.186660003662109375e+01
2.180341148376464844e+01,5.366665267944335938e+01,6.278764009475708008e-01,4.866592025756835938e+01
2.010542678833007812e+01,5.276873016357421875e+01,5.977522134780883789e-01,5.007038116455078125e+01
2.127661895751953125e+01,5.471648406982421875e+01,7.028616666793823242e-01,5.171823883056640625e+01
2.018506240844726562e+01,4.934178543090820312e+01,5.552721619606018066e-01,4.823691558837890625e+01
2.129720878601074219e+01,5.310872650146484375e+01,6.690365076065063477e-01,5.014002609252929688e+01
2.091815757751464844e+01,5.333322143554687500e+01,6.106585264205932617e-01,5.145846939086914062e+01
2.164614868164062500e+01,5.240555191040039062e+01,6.459760069847106934e-01,4.835658645629882812e+01
2.093744087219238281e+01,4.758863830566406250e+01,5.245623588562011719e-01,4.203261947631835938e+01
