1.908540916442871094e+01,1.025164985656738281e+01,2.777722850441932678e-02,1.826435661315917969e+01
3.245711135864257812e+01,9.958694458007812500e+00,3.713797405362129211e-02,1.629756546020507812e+01
2.569418430328369141e+00,9.351353645324707031e+00,6.017619743943214417e-03,2.096405220031738281e+01
1.767979979515075684e+00,9.475028038024902344e+00,1.386678963899612427e-02,2.042461395263671875e+01
5.519012451171875000e+00,9.396119117736816406e+00,7.831072434782981873e-03,2.041005897521972656e+01
2.229212760925292969e+00,9.357937812805175781e+00,6.083610467612743378e-03,2.093372726440429688e+01
4.962366819381713867e-01,9.514185905456542969e+00,6.143319886177778244e-03,2.129168510437011719e+01
3.340622484683990479e-01,9.519639968872070312e+00,6.579329725354909897e-03,2.132214546203613281e+01
6.089680671691894531e+00,9.209753990173339844e+00,8.296278305351734161e-03,2.028420639038085938e+01
1.859292030334472656e+00,9.514575004577636719e+00,1.120960339903831482e-02,2.062670707702636719e+01
2.373553961515426636e-01,9.508020401000976562e+00,6.896719802170991898e-03,2.129699325561523438e+01
1.349161744117736816e+00,9.527103424072265625e+00,6.381758023053407669e-03,2.118270301818847656e+01
2.077010917663574219e+01,1.026209068298339844e+01,3.233609721064567566e-02,1.810510826110839844e+01
2.913565635681152344e+00,9.110057830810546875e+00,1.331914030015468597e-02,1.984019851684570312e+01
2.285578918457031250e+01,1.039970302581787109e+01,3.181586042046546936e-02,1.791734504699707031e+01
5.170104503631591797e-01,9.502190589904785156e+00,1.358446571975946426e-02,2.104323387145996094e+01
2.809252262115478516e+00,9.303408622741699219e+00,1.190685108304023743e-02,2.030015373229980469e+01
2.018051719665527344e+01,1.059158992767333984e+01,3.074559010565280914e-02,1.808610916137695312e+01
1.172542285919189453e+01,9.113353729248046875e+00,2.058470062911510468e-02,1.923077583312988281e+01
3.099753618240356445e+00,9.408300399780273438e+00,7.779070641845464706e-03,2.070412063598632812e+01
