9.000000000000000000e+01
9.000000000000000000e+01
1.170000000000000000e+02
8.800000000000000000e+01
1.110000000000000000e+02
8.500000000000000000e+01
1.410000000000000000e+02
8.300000000000000000e+01
8.400000000000000000e+01
8.200000000000000000e+01
8.400000000000000000e+01
8.100000000000000000e+01
8.200000000000000000e+01
1.060000000000000000e+02
1.020000000000000000e+02
7.600000000000000000e+01
1.860000000000000000e+02
2.400000000000000000e+02
9.700000000000000000e+01
9.700000000000000000e+01
