1.890000000000000000e+02
1.750000000000000000e+02
3.570000000000000000e+02
3.830000000000000000e+02
3.610000000000000000e+02
3.710000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
3.050000000000000000e+02
3.920000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
1.880000000000000000e+02
4.590000000000000000e+02
2.000000000000000000e+02
4.660000000000000000e+02
4.810000000000000000e+02
2.100000000000000000e+02
2.670000000000000000e+02
3.660000000000000000e+02
