7.151567935943603516e-01,9.633020401000976562e+00,1.840915158390998840e-02,2.076802253723144531e+01
2.304773092269897461e+00,8.880865097045898438e+00,2.307086437940597534e-02,1.865655708312988281e+01
5.638989806175231934e-01,9.223624229431152344e+00,5.869492422789335251e-03,2.070279884338378906e+01
7.977932095527648926e-01,9.449828147888183594e+00,1.751323603093624115e-02,2.014906692504882812e+01
1.165845036506652832e+00,8.958625793457031250e+00,8.468112908303737640e-03,1.966393470764160156e+01
4.621345102787017822e-01,9.223844528198242188e+00,5.955255124717950821e-03,2.069318962097167969e+01
1.059323176741600037e-01,9.480802536010742188e+00,6.091027986258268356e-03,2.124140930175781250e+01
8.970628678798675537e-02,9.488285064697265625e+00,6.150349043309688568e-03,2.128388404846191406e+01
1.484697341918945312e+00,8.858383178710937500e+00,1.000245194882154465e-02,1.954656982421875000e+01
4.144452214241027832e-01,9.414101600646972656e+00,1.229547150433063507e-02,2.042439842224121094e+01
5.629140138626098633e-02,9.500239372253417969e+00,6.314692087471485138e-03,2.130244255065917969e+01
3.878197371959686279e-01,9.411218643188476562e+00,6.559283938258886337e-03,2.097833442687988281e+01
6.729546189308166504e-01,9.636412620544433594e+00,1.970108598470687866e-02,2.088022804260253906e+01
6.772390604019165039e-01,8.822424888610839844e+00,1.378785073757171631e-02,1.937289237976074219e+01
1.661789059638977051e+00,9.093256950378417969e+00,2.233954332768917084e-02,1.924264717102050781e+01
2.980372905731201172e-01,9.500989913940429688e+00,1.515143364667892456e-02,2.095027351379394531e+01
7.797267436981201172e-01,9.007654190063476562e+00,1.292845513671636581e-02,1.978641700744628906e+01
1.053969979286193848e+00,9.407616615295410156e+00,2.477613091468811035e-02,1.964642333984375000e+01
3.086651802062988281e+00,8.506787300109863281e+00,2.568976581096649170e-02,1.774281501770019531e+01
6.625641584396362305e-01,9.201746940612792969e+00,9.036626666784286499e-03,2.030046463012695312e+01
