2.011866607666015625e+02,1.737966003417968750e+02,1.203974008560180664e+00,2.008531379699707031e+01
7.537609338760375977e-02,2.678377389907836914e+00,4.335378706455230713e-01,6.258067131042480469e+00
1.975007781982421875e+02,1.626889495849609375e+02,1.106267929077148438e+00,1.655340003967285156e+01
2.876133322715759277e-01,5.942826747894287109e+00,5.450056195259094238e-01,1.107711887359619141e+01
2.013065643310546875e+02,1.666123352050781250e+02,1.077586054801940918e+00,1.608292770385742188e+01
1.935912017822265625e+02,1.676914062500000000e+02,1.164058089256286621e+00,1.689292144775390625e+01
1.980362548828125000e+02,1.652909393310546875e+02,1.141122817993164062e+00,1.743169403076171875e+01
1.971016845703125000e+02,1.630767364501953125e+02,1.131979227066040039e+00,1.592238521575927734e+01
1.973358917236328125e+02,1.696133422851562500e+02,1.209149122238159180e+00,1.769923400878906250e+01
1.943009490966796875e+02,1.666041870117187500e+02,1.101584434509277344e+00,1.602450752258300781e+01
1.994707946777343750e+02,1.650059356689453125e+02,1.076053738594055176e+00,1.649659729003906250e+01
1.978805541992187500e+02,1.609415893554687500e+02,1.116649270057678223e+00,1.458437538146972656e+01
2.607288397848606110e-02,2.869421720504760742e+00,4.237198829650878906e-01,6.546114444732666016e+00
1.970527343750000000e+02,1.647316131591796875e+02,1.123697161674499512e+00,1.501254081726074219e+01
1.994996948242187500e+02,1.710701599121093750e+02,1.133393883705139160e+00,2.008725547790527344e+01
1.925430603027343750e+02,1.697252349853515625e+02,1.127571702003479004e+00,1.864002799987792969e+01
6.242028251290321350e-02,3.910115718841552734e+00,4.956027269363403320e-01,7.977225303649902344e+00
1.984538879394531250e+02,1.633697967529296875e+02,1.119099020957946777e+00,1.453669452667236328e+01
1.956365051269531250e+02,1.595130004882812500e+02,1.073428630828857422e+00,1.525041007995605469e+01
1.977469635009765625e+02,1.676393432617187500e+02,1.174794077873229980e+00,1.768354415893554688e+01
