1.472251605987548828e+01,3.195370101928710938e+01,8.267627358436584473e-01,4.721778869628906250e+00
7.118755817413330078e+00,2.854512977600097656e+01,8.835479617118835449e-01,3.757735013961791992e+00
9.457502365112304688e+00,2.947423362731933594e+01,9.002819061279296875e-01,4.507349967956542969e+00
1.065397644042968750e+01,3.719126510620117188e+01,8.393368124961853027e-01,5.986182212829589844e+00
1.075599288940429688e+01,3.239675521850585938e+01,8.688901066780090332e-01,4.847515106201171875e+00
2.051965904235839844e+01,3.480130386352539062e+01,8.822352886199951172e-01,9.834218978881835938e+00
9.374853134155273438e+00,3.030908584594726562e+01,8.827856183052062988e-01,5.191952228546142578e+00
1.011203956604003906e+01,3.112357711791992188e+01,9.116725921630859375e-01,6.655342578887939453e+00
1.779936408996582031e+01,3.136872673034667969e+01,8.225663900375366211e-01,6.611332416534423828e+00
1.029862976074218750e+01,3.060115051269531250e+01,8.449003696441650391e-01,6.291566371917724609e+00
7.891816139221191406e+00,3.002913284301757812e+01,8.881581425666809082e-01,7.564507007598876953e+00
8.542909622192382812e+00,2.765983963012695312e+01,8.594672679901123047e-01,4.320239067077636719e+00
7.834026336669921875e+00,2.763417053222656250e+01,8.974861502647399902e-01,3.886958837509155273e+00
8.624402046203613281e+00,3.106720352172851562e+01,8.785449266433715820e-01,7.578579425811767578e+00
1.608119583129882812e+01,3.599032974243164062e+01,8.479259610176086426e-01,4.330327987670898438e+00
1.589582824707031250e+01,3.290154266357421875e+01,8.044620156288146973e-01,5.051508426666259766e+00
9.228062629699707031e+00,3.271480941772460938e+01,8.812255263328552246e-01,1.126677799224853516e+01
9.241356849670410156e+00,3.012257575988769531e+01,8.462222218513488770e-01,4.478828430175781250e+00
8.200145721435546875e+00,2.915342903137207031e+01,8.871490359306335449e-01,3.738518953323364258e+00
1.116392135620117188e+01,4.076134109497070312e+01,9.506124258041381836e-01,1.010822677612304688e+01
