6.600000000000000000e+01
8.100000000000000000e+01
3.700000000000000000e+01
4.700000000000000000e+01
4.800000000000000000e+01
6.300000000000000000e+01
6.900000000000000000e+01
2.600000000000000000e+01
4.100000000000000000e+01
4.500000000000000000e+01
3.700000000000000000e+01
5.400000000000000000e+01
3.700000000000000000e+01
6.100000000000000000e+01
4.400000000000000000e+01
7.000000000000000000e+01
7.000000000000000000e+01
1.700000000000000000e+01
8.500000000000000000e+01
6.700000000000000000e+01
