2.518514251708984375e+01,7.120806121826171875e+01,1.101509213447570801e+00,4.562927246093750000e+01
2.580062484741210938e+01,7.522075653076171875e+01,1.258407473564147949e+00,5.194971466064453125e+01
2.675546073913574219e+01,7.015328979492187500e+01,1.144972801208496094e+00,4.761511611938476562e+01
2.653233718872070312e+01,6.070972824096679688e+01,1.039091110229492188e+00,3.387555694580078125e+01
2.525650978088378906e+01,6.280245971679687500e+01,9.733492136001586914e-01,4.074601364135742188e+01
2.527902221679687500e+01,5.910827636718750000e+01,9.545468688011169434e-01,4.017004776000976562e+01
2.527054214477539062e+01,6.174876785278320312e+01,8.773185610771179199e-01,3.982225418090820312e+01
2.567430496215820312e+01,6.144079589843750000e+01,1.066432476043701172e+00,3.758360290527343750e+01
2.584460449218750000e+01,7.066175079345703125e+01,1.184889674186706543e+00,3.960549926757812500e+01
1.664069938659667969e+01,3.787265777587890625e+01,6.648054122924804688e-01,2.584897041320800781e+01
2.490506744384765625e+01,4.730219650268554688e+01,8.299894928932189941e-01,2.956959915161132812e+01
2.478775787353515625e+01,6.100783920288085938e+01,8.490880131721496582e-01,3.941727447509765625e+01
1.858571815490722656e+01,3.708551788330078125e+01,5.879924297332763672e-01,2.395456504821777344e+01
2.299923896789550781e+01,5.326869583129882812e+01,9.264585971832275391e-01,3.827565765380859375e+01
1.598582172393798828e+01,3.853844833374023438e+01,6.095775961875915527e-01,2.736366081237792969e+01
2.309859657287597656e+01,5.693478012084960938e+01,8.116149902343750000e-01,3.680231857299804688e+01
1.562282943725585938e+01,4.369041824340820312e+01,6.576904058456420898e-01,3.095219612121582031e+01
2.556585311889648438e+01,6.197540664672851562e+01,1.022156596183776855e+00,4.129612731933593750e+01
1.699233245849609375e+01,3.057694625854492188e+01,5.614582300186157227e-01,2.256956672668457031e+01
2.315669822692871094e+01,5.189232254028320312e+01,9.719495773315429688e-01,3.596118164062500000e+01
